RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9035,15772337,Lawrence,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
9038,15792862,Blinova,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
9039,15657349,Carter,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
9041,15653952,T'an,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
9042,15724336,Yates,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
9044,15801920,Christian,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
9046,15749951,Sacco,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
9047,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
9048,15738662,Daluchi,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
9049,15640855,T'ien,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
9051,15760988,Liu,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
9052,15569624,Feng,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0
9053,15597949,Gilbert,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
9057,15793311,Smith,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
9060,15728608,Walker,688,Germany,Female,34,9,91025.58,2,0,1,163783.0,0
9065,15632816,Williams,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
9067,15725509,Otutodilinna,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
9068,15684645,Ajuluchukwu,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
9072,15610643,De Luca,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
9074,15611058,Eluemuno,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
9079,15705448,Gilbert,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
9089,15608246,Wentcher,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
9095,15574169,Trevisano,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0
9096,15718839,Tsui,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0
9099,15713559,Onyemauchechukwu,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0
9103,15810942,Chiemela,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
9107,15663650,Russell,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
9111,15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
9112,15711062,Thomas,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
9114,15760662,Francis,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
9116,15692977,Ikenna,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
9129,15764033,Lin,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
9131,15790599,Yin,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
9142,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
9145,15731463,Gboliwe,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
9147,15691323,Bianchi,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
9150,15814331,Lung,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
9153,15611315,Ts'ao,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
9154,15636977,Trevisan,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
9163,15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
9166,15669946,Jen,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0
9167,15612103,Wang,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
9178,15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
9179,15645637,Huggins,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
9187,15569452,Butler,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0
9190,15793723,Ch'iu,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
9196,15710315,Chukwukadibia,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
9202,15788183,Longo,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0
9207,15611767,Mai,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
9222,15576216,Chienezie,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
9226,15584928,Ugochukwutubelum,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
9230,15629010,Beam,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
9235,15766044,Cameron,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
9238,15655175,Wallace,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
9240,15799653,Fiorentino,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
9243,15630704,Haworth,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
9245,15697249,Lettiere,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
9256,15622033,Rapuluchukwu,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
9257,15758451,Azuka,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
9258,15688689,Esposito,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0
9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0
9263,15751445,Chikwado,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0
9293,15677764,Chao,461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0
9294,15571917,Eluemuno,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0
9297,15702442,Benson,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0
9299,15648047,Williamson,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0
9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0
9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1
9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1
9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1
9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1
9339,15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0
9344,15798749,Davidson,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0
9352,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
9361,15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0
9362,15641773,Browne,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0
9376,15641389,Shen,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1
9386,15759244,Boone,687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0
9387,15672027,McIntyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0
9391,15619130,Simpson,752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0
9394,15686060,Chou,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1
9395,15615753,Upchurch,597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0
9396,15800961,Ugorji,627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0
9402,15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
9403,15674156,Tretiakova,810,Germany,Male,69,3,27288.43,1,1,1,110509.9,0
9411,15734659,Sozonov,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
9412,15796115,Forbes,689,Germany,Female,40,4,78119.59,4,1,0,119259.34,1
9416,15750407,Hunt,768,Germany,Female,43,2,129264.05,2,0,0,19150.14,0
9417,15795370,Mazure,648,Germany,Male,37,6,131753.41,1,1,0,86894.67,0
9420,15798605,Tien,686,Germany,Male,26,1,57422.62,1,1,1,79189.4,0
9433,15574142,Chuang,458,Germany,Female,28,2,171932.26,2,1,1,9578.24,0
9436,15635752,Lo,685,Germany,Male,38,4,111798.06,2,1,1,102184.66,0
9439,15641175,Munro,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1
9444,15687001,Chiemenam,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,1
9445,15781903,Odinakachukwu,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,0
9449,15628274,Ferri,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0
9450,15615444,Y?an,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
9451,15784010,Williamson,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0
9469,15638047,Chia,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,0
9471,15694859,McLean,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,0
9473,15579345,Murphy,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0
9477,15571529,Kirby,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0
9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
9485,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
9493,15775192,Rounsevell,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,1
9495,15688951,Stoneman,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,1
9500,15700813,Igwebuike,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0
9502,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
9518,15738042,Goliwe,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
9519,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
9525,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
9527,15665521,Chiazagomekpele,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,0
9534,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
9537,15632051,Douglas,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,1
9541,15634551,Williamson,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1
9545,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
9552,15688563,Marchesi,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,0
9556,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1
9557,15780909,Caffyn,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,1
9558,15757310,Otitodilichukwu,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,0
9562,15810010,Dahlenburg,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0
9574,15796834,Rivers,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0
9577,15723484,Hunt,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0
9578,15807120,Oluchukwu,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1
9580,15640407,Chidiegwu,821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0
9585,15608588,Mackinlay,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1
9588,15653050,Norriss,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0
9589,15744914,Moore,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0
9591,15594786,Ts'ai,772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0
9593,15766066,Nikitina,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0
9600,15690456,Yudina,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0
9601,15570533,Conti,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1
9603,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
9618,15583692,Chan,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0
9620,15779973,Gibbons,684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0
9622,15639549,Jen,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0
9626,15732437,Rowley,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
9633,15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
9637,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
9639,15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1
9649,15797190,Charlton,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0
9654,15735799,Maconochie,527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0
9657,15603221,Burgess,696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0
9660,15751926,Trentino,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0
9664,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
9665,15595036,Doherty,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0
9672,15636061,Pope,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0
9673,15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0
9678,15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1
9683,15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0
9694,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
9696,15658675,Ts'ao,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0
9698,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
9704,15667424,Forbes,682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0
9709,15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0
9711,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0
9712,15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
9717,15706458,Pan,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
9720,15724321,Baresi,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
9729,15764916,Rowley,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1
9731,15638487,She,586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0
9732,15627859,Nebeolisa,607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0
9735,15583221,Arnold,667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0
9741,15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0
9744,15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0
9745,15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
9747,15782550,Ma,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0
9748,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1
9749,15680201,Marcelo,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1
9754,15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0
9756,15804009,Amechi,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0
9759,15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0
9762,15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0
9763,15734917,Castiglione,708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0
9767,15795511,Vasiliev,800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0
9769,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
9773,15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0
9781,15617432,Folliero,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0
9784,15680430,Ajuluchukwu,601,Germany,Female,49,4,96252.98,2,1,0,104263.82,0
9787,15609521,Chimaraoke,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,0
9792,15742091,Parkhill,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
9794,15772363,Hilton,772,Germany,Female,42,0,101979.16,1,1,0,90928.48,0
9797,15794236,Thorpe,642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0
9799,15652981,Robinson,600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0
9812,15772421,Tretiakov,645,Germany,Female,31,1,128927.93,1,1,1,2850.01,0
9813,15711572,O'Kane,705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0
9820,15813946,Duffy,637,Germany,Male,51,1,104682.83,1,1,0,55266.96,1
9821,15762762,Onyekachukwu,648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0
9823,15781298,Hughes,808,Germany,Male,39,3,124216.93,1,0,1,171442.36,0
9825,15658980,Matthews,711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0
9826,15701936,Bell,467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1
9832,15593283,Higgins,705,Germany,Female,48,1,156848.13,2,1,1,99475.95,1
9833,15814690,Chukwujekwu,595,Germany,Female,64,2,105736.32,1,1,1,89935.73,1
9834,15807245,McKay,699,Germany,Female,41,1,200117.76,2,1,0,94142.35,0
9839,15616367,Ricci,581,Germany,Male,39,1,121523.51,1,0,0,161655.55,1
9842,15736327,Manna,567,Germany,Female,46,1,68238.51,2,1,1,109572.58,0
9844,15778304,Fan,646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0
9852,15792077,Degtyaryov,671,Germany,Male,28,8,119859.52,2,1,0,125422.66,0
9857,15687329,Hope,763,Germany,Female,32,1,108465.65,2,1,0,60552.44,1
9859,15619514,Bull,507,Germany,Male,40,3,120105.43,1,1,0,92075.01,1
9860,15615430,Adams,678,Germany,Male,55,4,129646.91,1,1,1,184125.1,1
9864,15726179,Ferrari,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
9865,15652999,Milne,742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0
9874,15610454,Poole,724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0
9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
9880,15669414,Pisano,486,Germany,Male,62,9,118356.89,2,1,0,168034.83,1
9881,15777054,Thorpe,584,Germany,Male,42,3,137479.13,1,1,0,25669.1,0
9896,15796764,Bruno,684,Germany,Female,56,3,127585.98,3,1,1,80593.49,1
9901,15645896,Duncan,646,Germany,Male,39,6,121681.91,2,0,1,61793.47,0
9902,15802909,Hu,706,Germany,Female,56,3,139603.22,1,1,1,86383.61,0
9906,15784124,Emenike,645,Germany,Male,41,2,93925.3,1,1,0,123982.14,1
9909,15721469,Mach,492,Germany,Male,45,9,170295.04,2,0,0,164741.81,0
9918,15755731,Davis,635,Germany,Male,53,8,117005.55,1,0,1,123646.57,1
9922,15643575,Evseev,757,Germany,Male,36,1,65349.71,1,0,0,64539.64,0
9925,15578865,Palerma,632,Germany,Female,50,5,107959.39,1,1,1,6985.34,1
9930,15696388,Artamonova,755,Germany,Male,38,4,111096.91,1,1,1,19762.88,0
9931,15713604,Rossi,425,Germany,Male,40,9,166776.6,2,0,1,172646.88,0
9935,15774586,West,692,Germany,Female,43,10,118588.83,1,1,1,161241.65,1
9936,15603454,Sanders,735,Germany,Male,28,5,160454.15,2,0,1,114957.22,0
9943,15683007,Torode,739,Germany,Female,25,5,113113.12,1,1,0,129181.27,0
9945,15703923,Cameron,744,Germany,Male,41,7,190409.34,2,1,1,138361.48,0
9949,15735078,Onwughara,724,Germany,Female,53,1,139687.66,2,1,1,12913.92,0
9951,15638494,Salinas,625,Germany,Female,39,10,129845.26,1,1,1,96444.88,0
9953,15696355,Cleveland,724,Germany,Male,37,6,125489.4,1,1,0,118570.53,0
9961,15681026,Lucciano,795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1
9964,15814664,Scott,740,Germany,Male,33,2,126524.11,1,1,0,136869.31,0
9966,15690164,Shao,627,Germany,Female,33,4,83199.05,1,0,0,159334.93,0
9969,15733491,McGregor,512,Germany,Female,40,8,153537.57,2,0,0,23101.13,0
9976,15666295,Smith,610,Germany,Male,50,1,113957.01,2,1,0,196526.55,1
9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
9983,15768163,Griffin,655,Germany,Female,46,7,137145.12,1,1,0,115146.4,1
9985,15696175,Echezonachukwu,602,Germany,Male,35,7,90602.42,2,1,1,51695.41,0
9987,15581736,Bartlett,673,Germany,Male,47,1,183579.54,2,0,1,34047.54,0
9991,15798964,Nkemakonam,714,Germany,Male,33,3,35016.6,1,1,0,53667.08,0
9999,15682355,Sabbatini,772,Germany,Male,42,3,75075.31,2,1,0,92888.52,1
